imp_type,max_perc,random_state,data_split,dataset
f_test,0.013363399163629053,7,6,breast_cancer
pimp,-0.013689400155772469,7,6,breast_cancer
shap,0.013363399163629053,7,6,breast_cancer
pearson,0.013363399163629053,7,6,breast_cancer
spearman,0.0,7,6,breast_cancer
kendall,0.0,7,6,breast_cancer
pps,0.01446257237572146,7,6,breast_cancer
gini,0.027456647398844014,8,6,breast_cancer
mutual_info,0.027456647398844014,8,6,breast_cancer
f_test,0.04127569568851763,8,6,breast_cancer
pimp,0.013907398122772863,8,6,breast_cancer
shap,0.027456647398844014,8,6,breast_cancer
pearson,0.04127569568851763,8,6,breast_cancer
spearman,0.027456647398844014,8,6,breast_cancer
kendall,0.027456647398844014,8,6,breast_cancer
pps,0.04127569568851763,8,6,breast_cancer
gini,0.041877530347280256,9,6,breast_cancer
mutual_info,0.028138110382894377,9,6,breast_cancer
f_test,0.041877530347280256,9,6,breast_cancer
pimp,0.028138110382894377,9,6,breast_cancer
shap,0.028138110382894377,9,6,breast_cancer
pearson,0.041877530347280256,9,6,breast_cancer
spearman,0.028138110382894377,9,6,breast_cancer
kendall,0.028138110382894377,9,6,breast_cancer
pps,0.05589053609330863,9,6,breast_cancer
gini,-0.012540115718804756,0,7,breast_cancer
mutual_info,-0.012540115718804756,0,7,breast_cancer
f_test,-0.012540115718804756,0,7,breast_cancer
pimp,-0.02485994113831924,0,7,breast_cancer
shap,-0.012540115718804756,0,7,breast_cancer
pearson,-0.012540115718804756,0,7,breast_cancer
spearman,-0.012540115718804756,0,7,breast_cancer
kendall,-0.012540115718804756,0,7,breast_cancer
pps,-0.013167892184505425,0,7,breast_cancer
gini,0.013671563916725082,1,7,breast_cancer
mutual_info,0.013671563916725082,1,7,breast_cancer
f_test,0.013671563916725082,1,7,breast_cancer
pimp,0.013671563916725082,1,7,breast_cancer
shap,0.013671563916725082,1,7,breast_cancer
pearson,0.013671563916725082,1,7,breast_cancer
spearman,0.013671563916725082,1,7,breast_cancer
kendall,0.013671563916725082,1,7,breast_cancer
pps,0.013671563916725082,1,7,breast_cancer
gini,0.027646221488701883,2,7,breast_cancer
mutual_info,0.027646221488701883,2,7,breast_cancer
f_test,0.02891473461442673,2,7,breast_cancer
pimp,0.04069667826228662,2,7,breast_cancer
shap,0.027646221488701883,2,7,breast_cancer
pearson,0.02891473461442673,2,7,breast_cancer
spearman,0.027646221488701883,2,7,breast_cancer
kendall,0.027646221488701883,2,7,breast_cancer
pps,0.027646221488701883,2,7,breast_cancer
gini,-0.013381781203470111,3,7,breast_cancer
mutual_info,-0.0008523541037599447,3,7,breast_cancer
f_test,-0.025691105769230727,3,7,breast_cancer
pimp,-0.012163912510477992,3,7,breast_cancer
shap,-0.013381781203470111,3,7,breast_cancer
pearson,-0.025691105769230727,3,7,breast_cancer
spearman,-0.0008523541037599447,3,7,breast_cancer
kendall,-0.0008523541037599447,3,7,breast_cancer
pps,-0.014009022581323971,3,7,breast_cancer
gini,0.026810912511759266,4,7,breast_cancer
mutual_info,0.026810912511759266,4,7,breast_cancer
f_test,0.026810912511759266,4,7,breast_cancer
pimp,0.026810912511759266,4,7,breast_cancer
shap,0.03985076138987531,4,7,breast_cancer
pearson,0.026810912511759266,4,7,breast_cancer
spearman,0.012962135925234985,4,7,breast_cancer
kendall,0.012962135925234985,4,7,breast_cancer
pps,0.026810912511759266,4,7,breast_cancer
gini,0.04131274354194603,5,7,breast_cancer
mutual_info,0.04131274354194603,5,7,breast_cancer
f_test,0.04131274354194603,5,7,breast_cancer
pimp,0.05543636201258484,5,7,breast_cancer
shap,0.05543636201258484,5,7,breast_cancer
pearson,0.04131274354194603,5,7,breast_cancer
spearman,0.05543636201258484,5,7,breast_cancer
kendall,0.05543636201258484,5,7,breast_cancer
pps,0.028321034803427514,5,7,breast_cancer
gini,0.013671563916725082,6,7,breast_cancer
mutual_info,0.013671563916725082,6,7,breast_cancer
f_test,0.013671563916725082,6,7,breast_cancer
pimp,0.013671563916725082,6,7,breast_cancer
shap,0.013671563916725082,6,7,breast_cancer
pearson,0.013671563916725082,6,7,breast_cancer
spearman,0.013671563916725082,6,7,breast_cancer
kendall,0.013671563916725082,6,7,breast_cancer
pps,0.013027123406374574,6,7,breast_cancer
gini,0.041342571797633676,7,7,breast_cancer
mutual_info,0.04005873682447003,7,7,breast_cancer
f_test,0.04005873682447003,7,7,breast_cancer
pimp,0.02708267342413695,7,7,breast_cancer
shap,0.041342571797633676,7,7,breast_cancer
pearson,0.04005873682447003,7,7,breast_cancer
spearman,0.04005873682447003,7,7,breast_cancer
kendall,0.04005873682447003,7,7,breast_cancer
pps,0.04005873682447003,7,7,breast_cancer
gini,0.013671563916725082,8,7,breast_cancer
mutual_info,0.013671563916725082,8,7,breast_cancer
f_test,0.013671563916725082,8,7,breast_cancer
pimp,0.013671563916725082,8,7,breast_cancer
shap,0.013671563916725082,8,7,breast_cancer
pearson,0.013671563916725082,8,7,breast_cancer
spearman,0.013671563916725082,8,7,breast_cancer
kendall,0.013671563916725082,8,7,breast_cancer
pps,0.013671563916725082,8,7,breast_cancer
gini,0.04069667826228662,9,7,breast_cancer
mutual_info,0.027646221488701883,9,7,breast_cancer
f_test,0.01378617894535794,9,7,breast_cancer
pimp,0.027646221488701883,9,7,breast_cancer
shap,0.04069667826228662,9,7,breast_cancer
pearson,0.01378617894535794,9,7,breast_cancer
spearman,0.01378617894535794,9,7,breast_cancer
kendall,0.01378617894535794,9,7,breast_cancer
pps,0.027646221488701883,9,7,breast_cancer
gini,0.013806012944800994,0,8,breast_cancer
mutual_info,0.027675585408806214,0,8,breast_cancer
f_test,0.0,0,8,breast_cancer
pimp,0.0,0,8,breast_cancer
shap,0.0,0,8,breast_cancer
pearson,0.0,0,8,breast_cancer
spearman,0.027675585408806214,0,8,breast_cancer
kendall,0.027675585408806214,0,8,breast_cancer
pps,0.01449804344439709,0,8,breast_cancer
gini,0.013680696589792651,1,8,breast_cancer
mutual_info,0.013680696589792651,1,8,breast_cancer
f_test,0.013680696589792651,1,8,breast_cancer
pimp,0.013680696589792651,1,8,breast_cancer
shap,0.013680696589792651,1,8,breast_cancer
pearson,0.013680696589792651,1,8,breast_cancer
spearman,0.013680696589792651,1,8,breast_cancer
kendall,0.013680696589792651,1,8,breast_cancer
pps,0.013680696589792651,1,8,breast_cancer
gini,0.0279367427986843,2,8,breast_cancer
mutual_info,0.04199963349041269,2,8,breast_cancer
f_test,0.04199963349041269,2,8,breast_cancer
pimp,0.013938297537649857,2,8,breast_cancer
shap,0.04199963349041269,2,8,breast_cancer
pearson,0.04199963349041269,2,8,breast_cancer
spearman,0.04199963349041269,2,8,breast_cancer
kendall,0.04199963349041269,2,8,breast_cancer
pps,0.0279367427986843,2,8,breast_cancer
gini,0.04250334359957897,3,8,breast_cancer
mutual_info,0.02843365480545401,3,8,breast_cancer
f_test,0.02843365480545401,3,8,breast_cancer
pimp,0.02843365480545401,3,8,breast_cancer
shap,0.04250334359957897,3,8,breast_cancer
pearson,0.02843365480545401,3,8,breast_cancer
spearman,0.02843365480545401,3,8,breast_cancer
kendall,0.02843365480545401,3,8,breast_cancer
pps,0.02843365480545401,3,8,breast_cancer
gini,0.0,4,8,breast_cancer
mutual_info,0.0,4,8,breast_cancer
f_test,0.0,4,8,breast_cancer
pimp,-0.013496061073094312,4,8,breast_cancer
shap,0.0,4,8,breast_cancer
pearson,0.0,4,8,breast_cancer
spearman,0.0,4,8,breast_cancer
kendall,0.0,4,8,breast_cancer
pps,0.0,4,8,breast_cancer
gini,0.042407916097088716,5,8,breast_cancer
mutual_info,0.05666878252001095,5,8,breast_cancer
f_test,0.05666878252001095,5,8,breast_cancer
pimp,0.042407916097088716,5,8,breast_cancer
shap,0.05666878252001095,5,8,breast_cancer
pearson,0.05666878252001095,5,8,breast_cancer
spearman,0.05666878252001095,5,8,breast_cancer
kendall,0.05666878252001095,5,8,breast_cancer
pps,0.05666878252001095,5,8,breast_cancer
gini,0.0,6,8,breast_cancer
mutual_info,0.013680696589792651,6,8,breast_cancer
f_test,0.0,6,8,breast_cancer
pimp,0.0,6,8,breast_cancer
shap,0.013680696589792651,6,8,breast_cancer
pearson,0.0,6,8,breast_cancer
spearman,0.0,6,8,breast_cancer
kendall,0.0,6,8,breast_cancer
pps,0.0006826064264364717,6,8,breast_cancer
gini,0.013806012944800994,7,8,breast_cancer
mutual_info,0.0,7,8,breast_cancer
f_test,0.0,7,8,breast_cancer
pimp,0.013778018449228213,7,8,breast_cancer
shap,0.013806012944800994,7,8,breast_cancer
pearson,0.0,7,8,breast_cancer
spearman,0.013806012944800994,7,8,breast_cancer
kendall,0.013806012944800994,7,8,breast_cancer
pps,0.027675585408806214,7,8,breast_cancer
gini,0.04199963349041269,8,8,breast_cancer
mutual_info,0.04199963349041269,8,8,breast_cancer
f_test,0.04199963349041269,8,8,breast_cancer
pimp,0.0279367427986843,8,8,breast_cancer
shap,0.04199963349041269,8,8,breast_cancer
pearson,0.04199963349041269,8,8,breast_cancer
spearman,0.04199963349041269,8,8,breast_cancer
kendall,0.04199963349041269,8,8,breast_cancer
pps,0.04199963349041269,8,8,breast_cancer
gini,0.0,9,8,breast_cancer
mutual_info,0.0,9,8,breast_cancer
f_test,0.0,9,8,breast_cancer
pimp,0.013680696589792651,9,8,breast_cancer
shap,0.013680696589792651,9,8,breast_cancer
pearson,0.0,9,8,breast_cancer
spearman,0.0,9,8,breast_cancer
kendall,0.0,9,8,breast_cancer
pps,0.0,9,8,breast_cancer
gini,0.013585829309050057,0,9,breast_cancer
mutual_info,0.013195055505909048,0,9,breast_cancer
f_test,0.013585829309050057,0,9,breast_cancer
pimp,0.041500292312232956,0,9,breast_cancer
shap,0.02803278688524591,0,9,breast_cancer
pearson,0.013585829309050057,0,9,breast_cancer
spearman,0.027415769670711354,0,9,breast_cancer
kendall,0.027415769670711354,0,9,breast_cancer
pps,0.05606557377049182,0,9,breast_cancer
gini,0.02803278688524591,1,9,breast_cancer
mutual_info,0.014600107561480558,1,9,breast_cancer
f_test,0.02803278688524591,1,9,breast_cancer
pimp,0.08383455471043266,1,9,breast_cancer
shap,0.02803278688524591,1,9,breast_cancer
pearson,0.02803278688524591,1,9,breast_cancer
spearman,0.0556251621905719,1,9,breast_cancer
kendall,0.0556251621905719,1,9,breast_cancer
pps,0.0440213432041634,1,9,breast_cancer
gini,0.05706657767395318,2,9,breast_cancer
mutual_info,0.056859409436308184,2,9,breast_cancer
f_test,0.056859409436308184,2,9,breast_cancer
pimp,0.07119258029394127,2,9,breast_cancer
shap,0.05706657767395318,2,9,breast_cancer
pearson,0.056859409436308184,2,9,breast_cancer
spearman,0.056859409436308184,2,9,breast_cancer
kendall,0.056859409436308184,2,9,breast_cancer
pps,0.059417638537607065,2,9,breast_cancer
gini,0.04253182689592694,3,9,breast_cancer
mutual_info,0.04253182689592694,3,9,breast_cancer
f_test,0.02884930520218565,3,9,breast_cancer
pimp,0.04337992481068764,3,9,breast_cancer
shap,0.04253182689592694,3,9,breast_cancer
pearson,0.02884930520218565,3,9,breast_cancer
spearman,0.04253182689592694,3,9,breast_cancer
kendall,0.04253182689592694,3,9,breast_cancer
pps,0.05798738218229893,3,9,breast_cancer
gini,0.05646359583952454,4,9,breast_cancer
mutual_info,0.04253182689592694,4,9,breast_cancer
f_test,0.02884930520218565,4,9,breast_cancer
pimp,0.05668905051634954,4,9,breast_cancer
shap,0.04253182689592694,4,9,breast_cancer
pearson,0.02884930520218565,4,9,breast_cancer
spearman,0.04253182689592694,4,9,breast_cancer
kendall,0.04253182689592694,4,9,breast_cancer
pps,0.04485056048290881,4,9,breast_cancer
gini,0.04253182689592694,5,9,breast_cancer
mutual_info,0.02884930520218565,5,9,breast_cancer
f_test,0.02884930520218565,5,9,breast_cancer
pimp,0.04337992481068764,5,9,breast_cancer
shap,0.04253182689592694,5,9,breast_cancer
pearson,0.02884930520218565,5,9,breast_cancer
spearman,0.02884930520218565,5,9,breast_cancer
kendall,0.02884930520218565,5,9,breast_cancer
pps,0.04485056048290881,5,9,breast_cancer
gini,0.027741726151849555,6,9,breast_cancer
mutual_info,0.014253314478601231,6,9,breast_cancer
f_test,0.014253314478601231,6,9,breast_cancer
pimp,0.055483452303698666,6,9,breast_cancer
shap,0.027741726151849555,6,9,breast_cancer
pearson,0.014253314478601231,6,9,breast_cancer
spearman,0.013644567595315626,6,9,breast_cancer
kendall,0.013644567595315626,6,9,breast_cancer
pps,0.030027564528857686,6,9,breast_cancer
gini,0.026598783990294583,7,9,breast_cancer
mutual_info,0.0259826274530488,7,9,breast_cancer
f_test,0.0259826274530488,7,9,breast_cancer
pimp,0.06833077416550659,7,9,breast_cancer
shap,0.026598783990294583,7,9,breast_cancer
pearson,0.0259826274530488,7,9,breast_cancer
spearman,0.026598783990294583,7,9,breast_cancer
kendall,0.026598783990294583,7,9,breast_cancer
pps,0.04109761909208065,7,9,breast_cancer
gini,0.05580114727651497,8,9,breast_cancer
mutual_info,0.04194447477098584,8,9,breast_cancer
f_test,0.04194447477098584,8,9,breast_cancer
pimp,0.06991023944498842,8,9,breast_cancer
shap,0.07013856370359584,8,9,breast_cancer
pearson,0.04194447477098584,8,9,breast_cancer
spearman,0.05580114727651497,8,9,breast_cancer
kendall,0.05580114727651497,8,9,breast_cancer
pps,0.04320075513702459,8,9,breast_cancer
gini,0.01403551476837972,9,9,breast_cancer
mutual_info,0.01403551476837972,9,9,breast_cancer
f_test,0.0013867537626996995,9,9,breast_cancer
pimp,0.014644496436007737,9,9,breast_cancer
shap,0.014644496436007737,9,9,breast_cancer
pearson,0.0013867537626996995,9,9,breast_cancer
spearman,0.00038568467247990235,9,9,breast_cancer
kendall,0.00038568467247990235,9,9,breast_cancer
pps,0.028138110382894377,9,9,breast_cancer
gini,0.004621039188507758,0,1,phishing
mutual_info,0.001997175533752671,0,1,phishing
f_test,0.004621039188507758,0,1,phishing
pimp,0.0013515449619789788,0,1,phishing
shap,0.004621039188507758,0,1,phishing
pearson,0.004621039188507758,0,1,phishing
spearman,0.004621039188507758,0,1,phishing
kendall,0.004621039188507758,0,1,phishing
pps,-0.03677578852370933,0,1,phishing
gini,-0.000660241517987159,1,1,phishing
mutual_info,-0.0005753476644122513,1,1,phishing
f_test,-0.0006604643011242084,1,1,phishing
pimp,-0.0006443488441778555,1,1,phishing
shap,1.2223140154032919e-05,1,1,phishing
pearson,-0.0006604643011242084,1,1,phishing
spearman,-0.0006604643011242084,1,1,phishing
kendall,-0.0006604643011242084,1,1,phishing
pps,-0.03878480828572628,1,1,phishing
gini,0.004630225962842793,2,1,phishing
mutual_info,0.007295903338736975,2,1,phishing
f_test,0.005936367191615277,2,1,phishing
pimp,0.005264905225325078,2,1,phishing
shap,0.004615005389686511,2,1,phishing
pearson,0.005936367191615277,2,1,phishing
spearman,0.005936367191615277,2,1,phishing
kendall,0.005936367191615277,2,1,phishing
pps,-0.0367916991192192,2,1,phishing
gini,-0.0012973746167603828,3,1,phishing
mutual_info,-0.0032414068879579316,3,1,phishing
f_test,-0.003298924733119879,3,1,phishing
pimp,-0.001945655419670178,3,1,phishing
shap,-0.0012973746167603828,3,1,phishing
pearson,-0.003298924733119879,3,1,phishing
spearman,-0.003298924733119879,3,1,phishing
kendall,-0.003298924733119879,3,1,phishing
pps,-0.04631018521902697,3,1,phishing
gini,-0.0006462961923447974,4,1,phishing
mutual_info,-0.0013122636534325105,4,1,phishing
f_test,1.262487915898447e-05,4,1,phishing
pimp,-0.0006462961923447974,4,1,phishing
shap,-0.0013112542935970195,4,1,phishing
pearson,1.262487915898447e-05,4,1,phishing
spearman,1.262487915898447e-05,4,1,phishing
kendall,1.262487915898447e-05,4,1,phishing
pps,-0.046397533586303275,4,1,phishing
gini,0.00594285566586672,5,1,phishing
mutual_info,0.005277416372957644,5,1,phishing
f_test,0.00327630483440422,5,1,phishing
pimp,0.004612461864359707,5,1,phishing
shap,0.00594285566586672,5,1,phishing
pearson,0.00327630483440422,5,1,phishing
spearman,0.00327630483440422,5,1,phishing
kendall,0.00327630483440422,5,1,phishing
pps,-0.037387923636518106,5,1,phishing
gini,0.001313318686316789,6,1,phishing
mutual_info,-0.0006562483006337105,6,1,phishing
f_test,0.0006616470987663714,6,1,phishing
pimp,0.0026355862947922137,6,1,phishing
shap,0.0026417711294641766,6,1,phishing
pearson,0.0006616470987663714,6,1,phishing
spearman,0.0006616470987663714,6,1,phishing
kendall,0.0006616470987663714,6,1,phishing
pps,-0.04072803669877656,6,1,phishing
gini,0.007959608808817187,7,1,phishing
mutual_info,0.007966287178608367,7,1,phishing
f_test,0.009275429200084284,7,1,phishing
pimp,0.012591391257871232,7,1,phishing
shap,0.00795444646566934,7,1,phishing
pearson,0.009275429200084284,7,1,phishing
spearman,0.009275429200084284,7,1,phishing
kendall,0.009275429200084284,7,1,phishing
pps,-0.031763786795748095,7,1,phishing
gini,0.0026015881354681802,8,1,phishing
mutual_info,-0.0013277549967326552,8,1,phishing
f_test,-2.1645583423768322e-05,8,1,phishing
pimp,0.0006368807946728339,8,1,phishing
shap,0.0013033046289414596,8,1,phishing
pearson,-2.1645583423768322e-05,8,1,phishing
spearman,-2.1645583423768322e-05,8,1,phishing
kendall,-2.1645583423768322e-05,8,1,phishing
pps,-0.045168457521557515,8,1,phishing
gini,-0.0019557940470924517,9,1,phishing
mutual_info,-0.0019749384133823655,9,1,phishing
f_test,-0.004615534393378584,9,1,phishing
pimp,-0.004602933858833813,9,1,phishing
shap,-0.0019886510489059983,9,1,phishing
pearson,-0.004615534393378584,9,1,phishing
spearman,-0.004615534393378584,9,1,phishing
kendall,-0.004615534393378584,9,1,phishing
pps,-0.04251507847866698,9,1,phishing
gini,,0,0,phishing
mutual_info,,0,0,phishing
f_test,,0,0,phishing
pimp,,0,0,phishing
shap,,0,0,phishing
pearson,,0,0,phishing
spearman,,0,0,phishing
kendall,,0,0,phishing
pps,,0,0,phishing
gini,,1,0,phishing
mutual_info,,1,0,phishing
f_test,,1,0,phishing
pimp,,1,0,phishing
shap,,1,0,phishing
pearson,,1,0,phishing
spearman,,1,0,phishing
kendall,,1,0,phishing
pps,,1,0,phishing
gini,,2,0,phishing
mutual_info,,2,0,phishing
f_test,,2,0,phishing
pimp,,2,0,phishing
shap,,2,0,phishing
pearson,,2,0,phishing
spearman,,2,0,phishing
kendall,,2,0,phishing
pps,,2,0,phishing
gini,,3,0,phishing
mutual_info,,3,0,phishing
f_test,,3,0,phishing
pimp,,3,0,phishing
shap,,3,0,phishing
pearson,,3,0,phishing
spearman,,3,0,phishing
kendall,,3,0,phishing
pps,,3,0,phishing
gini,,4,0,phishing
mutual_info,,4,0,phishing
f_test,,4,0,phishing
pimp,,4,0,phishing
shap,,4,0,phishing
pearson,,4,0,phishing
spearman,,4,0,phishing
kendall,,4,0,phishing
pps,,4,0,phishing
gini,,5,0,phishing
mutual_info,,5,0,phishing
f_test,,5,0,phishing
pimp,,5,0,phishing
shap,,5,0,phishing
pearson,,5,0,phishing
spearman,,5,0,phishing
kendall,,5,0,phishing
pps,,5,0,phishing
gini,,6,0,phishing
mutual_info,,6,0,phishing
f_test,,6,0,phishing
pimp,,6,0,phishing
shap,,6,0,phishing
pearson,,6,0,phishing
spearman,,6,0,phishing
kendall,,6,0,phishing
pps,,6,0,phishing
gini,,7,0,phishing
mutual_info,,7,0,phishing
f_test,,7,0,phishing
pimp,,7,0,phishing
shap,,7,0,phishing
pearson,,7,0,phishing
spearman,,7,0,phishing
kendall,,7,0,phishing
pps,,7,0,phishing
gini,,8,0,phishing
mutual_info,,8,0,phishing
f_test,,8,0,phishing
pimp,,8,0,phishing
shap,,8,0,phishing
pearson,,8,0,phishing
spearman,,8,0,phishing
kendall,,8,0,phishing
pps,,8,0,phishing
gini,,9,0,phishing
mutual_info,,9,0,phishing
f_test,,9,0,phishing
pimp,,9,0,phishing
shap,,9,0,phishing
pearson,,9,0,phishing
spearman,,9,0,phishing
kendall,,9,0,phishing
pps,,9,0,phishing
gini,0.0026009748624289397,0,2,phishing
mutual_info,0.0019443995681862614,0,2,phishing
f_test,-0.0006469606873282796,0,2,phishing
pimp,0.0019503093390396131,0,2,phishing
shap,0.0026009748624289397,0,2,phishing
pearson,-0.0006469606873282796,0,2,phishing
spearman,-0.0006469606873282796,0,2,phishing
kendall,-0.0006469606873282796,0,2,phishing
pps,-0.03696382040062618,0,2,phishing
gini,0.001947925782473714,1,2,phishing
mutual_info,0.0012985104173648399,1,2,phishing
f_test,-0.0006470095606649906,1,2,phishing
pimp,6.279575649470459e-06,1,2,phishing
shap,0.0013020379095858292,1,2,phishing
pearson,-0.0006470095606649906,1,2,phishing
spearman,-0.0006470095606649906,1,2,phishing
kendall,-0.0006470095606649906,1,2,phishing
pps,-0.03822351101097399,1,2,phishing
gini,0.004543042866240077,2,2,phishing
mutual_info,0.0019515674642645031,2,2,phishing
f_test,0.0025960111275511455,2,2,phishing
pimp,0.003894016691326607,2,2,phishing
shap,0.004543042866240077,2,2,phishing
pearson,0.0025960111275511455,2,2,phishing
spearman,0.0025960111275511455,2,2,phishing
kendall,0.0025960111275511455,2,2,phishing
pps,-0.04478240609316664,2,2,phishing
gini,0.0019483493172793853,3,2,phishing
mutual_info,1.7402503735830521e-06,3,2,phishing
f_test,0.0013016679256387942,3,2,phishing
pimp,0.0012986194071769042,3,2,phishing
shap,0.0013016679256387942,3,2,phishing
pearson,0.0013016679256387942,3,2,phishing
spearman,0.0013016679256387942,3,2,phishing
kendall,0.0013016679256387942,3,2,phishing
pps,-0.03690731241688583,3,2,phishing
gini,0.0025978501360794937,4,2,phishing
mutual_info,0.001951691513716991,4,2,phishing
f_test,0.001951691513716991,4,2,phishing
pimp,0.0025978501360794937,4,2,phishing
shap,0.0025978501360794937,4,2,phishing
pearson,0.001951691513716991,4,2,phishing
spearman,0.001951691513716991,4,2,phishing
kendall,0.001951691513716991,4,2,phishing
pps,-0.03509795978496644,4,2,phishing
gini,0.0032411038638140433,5,2,phishing
mutual_info,0.003240259983325,5,2,phishing
f_test,0.0019450660556541433,5,2,phishing
pimp,0.002592263924821925,5,2,phishing
shap,0.0012983366461740697,5,2,phishing
pearson,0.0019450660556541433,5,2,phishing
spearman,0.0019450660556541433,5,2,phishing
kendall,0.0019450660556541433,5,2,phishing
pps,-0.04278516278104194,5,2,phishing
gini,0.0006441909207923757,6,2,phishing
mutual_info,0.002590509970340049,6,2,phishing
f_test,0.0019411578396455464,6,2,phishing
pimp,0.0019470675913781932,6,2,phishing
shap,0.0006441909207923757,6,2,phishing
pearson,0.0019411578396455464,6,2,phishing
spearman,0.0019411578396455464,6,2,phishing
kendall,0.0019411578396455464,6,2,phishing
pps,-0.04015495911561917,6,2,phishing
gini,0.0025971219472853413,7,2,phishing
mutual_info,0.0006474958701181421,7,2,phishing
f_test,0.002595568614821131,7,2,phishing
pimp,0.0032476944391333085,7,2,phishing
shap,0.0019531219529456134,7,2,phishing
pearson,0.002595568614821131,7,2,phishing
spearman,0.002595568614821131,7,2,phishing
kendall,0.002595568614821131,7,2,phishing
pps,-0.03767313646248027,7,2,phishing
gini,-0.0006516381861094711,8,2,phishing
mutual_info,-0.0006452291131295862,8,2,phishing
f_test,0.0006409612618893945,8,2,phishing
pimp,-5.571383048241785e-06,8,2,phishing
shap,-0.0006516381861094711,8,2,phishing
pearson,0.0006409612618893945,8,2,phishing
spearman,0.0006409612618893945,8,2,phishing
kendall,0.0006409612618893945,8,2,phishing
pps,-0.039577584144275035,8,2,phishing
gini,0.0006547327587655971,9,2,phishing
mutual_info,-0.0012950065531156518,9,2,phishing
f_test,-3.044555461739762e-06,9,2,phishing
pimp,0.0032360400222450902,9,2,phishing
shap,-0.0006453743802223855,9,2,phishing
pearson,-3.044555461739762e-06,9,2,phishing
spearman,-3.044555461739762e-06,9,2,phishing
kendall,-3.044555461739762e-06,9,2,phishing
pps,-0.0421058932026509,9,2,phishing
gini,-0.0006466133662467177,0,3,phishing
mutual_info,-0.0012942075285009569,0,3,phishing
f_test,-0.0006504804703638678,0,3,phishing
pimp,-0.0006504804703638678,0,3,phishing
shap,-0.0019491357815603072,0,3,phishing
pearson,-0.0006504804703638678,0,3,phishing
spearman,-0.0006504804703638678,0,3,phishing
kendall,-0.0006504804703638678,0,3,phishing
pps,-0.04937670171256858,0,3,phishing
gini,0.0012916928233235314,1,3,phishing
mutual_info,-9.948733127651543e-06,1,3,phishing
f_test,-0.0006575022433424893,1,3,phishing
pimp,-0.0013014089697028774,1,3,phishing
shap,-0.0013014089697028774,1,3,phishing
pearson,-0.0006575022433424893,1,3,phishing
spearman,-0.0006575022433424893,1,3,phishing
kendall,-0.0006575022433424893,1,3,phishing
pps,-0.05126724951485073,1,3,phishing
gini,0.0025975247495895193,2,3,phishing
mutual_info,-0.0006566761159866319,2,3,phishing
f_test,0.0038961162354498313,2,3,phishing
pimp,0.0025975247495895193,2,3,phishing
shap,0.0019454985282252313,2,3,phishing
pearson,0.0038961162354498313,2,3,phishing
spearman,0.0038961162354498313,2,3,phishing
kendall,0.0038961162354498313,2,3,phishing
pps,-0.04882062498123463,2,3,phishing
gini,0.0032583990649721617,3,3,phishing
mutual_info,0.0012991878542947255,3,3,phishing
f_test,0.0006482007372932141,3,3,phishing
pimp,0.001299815897478851,3,3,phishing
shap,0.001299815897478851,3,3,phishing
pearson,0.0006482007372932141,3,3,phishing
spearman,0.0006482007372932141,3,3,phishing
kendall,0.0006482007372932141,3,3,phishing
pps,-0.044936481144472795,3,3,phishing
gini,0.004538491613136131,4,3,phishing
mutual_info,-0.005915678152940473,4,3,phishing
f_test,0.004534202478320815,4,3,phishing
pimp,0.004531414593543337,4,3,phishing
shap,0.0025723572495153224,4,3,phishing
pearson,0.004534202478320815,4,3,phishing
spearman,0.004534202478320815,4,3,phishing
kendall,0.004534202478320815,4,3,phishing
pps,-0.03986595187366293,4,3,phishing
gini,0.005210113887759382,5,3,phishing
