imp_type,max_perc,random_state,data_split,dataset
mutual_info,0.0039060967515778255,5,3,phishing
f_test,0.0039033351657549176,5,3,phishing
pimp,0.0032506549820146002,5,3,phishing
shap,0.003903964842334018,5,3,phishing
pearson,0.0039033351657549176,5,3,phishing
spearman,0.0039033351657549176,5,3,phishing
kendall,0.0039033351657549176,5,3,phishing
pps,-0.04114677460304483,5,3,phishing
gini,0.003915624585004274,6,3,phishing
mutual_info,0.001957626107891297,6,3,phishing
f_test,0.002609560021257229,6,3,phishing
pimp,0.003915624585004274,6,3,phishing
shap,0.002611035617498425,6,3,phishing
pearson,0.002609560021257229,6,3,phishing
spearman,0.002609560021257229,6,3,phishing
kendall,0.002609560021257229,6,3,phishing
pps,-0.050255088554794325,6,3,phishing
gini,-0.0012975021552537047,7,3,phishing
mutual_info,0.0006503954262551126,7,3,phishing
f_test,-0.0012999567937550527,7,3,phishing
pimp,-0.0012975021552537047,7,3,phishing
shap,-0.0012975021552537047,7,3,phishing
pearson,-0.0012999567937550527,7,3,phishing
spearman,-0.0012999567937550527,7,3,phishing
kendall,-0.0012999567937550527,7,3,phishing
pps,-0.04683900263630958,7,3,phishing
gini,0.003910331419610058,8,3,phishing
mutual_info,0.002606159556363563,8,3,phishing
f_test,0.002606159556363563,8,3,phishing
pimp,0.002614505900632169,8,3,phishing
shap,0.003910331419610058,8,3,phishing
pearson,0.002606159556363563,8,3,phishing
spearman,0.002606159556363563,8,3,phishing
kendall,0.002606159556363563,8,3,phishing
pps,-0.047566192323772016,8,3,phishing
gini,0.0006576128400910264,9,3,phishing
mutual_info,-4.4392035121187945e-06,9,3,phishing
f_test,-0.0006522171731527804,9,3,phishing
pimp,0.0,9,3,phishing
shap,0.002598727548676738,9,3,phishing
pearson,-0.0006522171731527804,9,3,phishing
spearman,-0.0006522171731527804,9,3,phishing
kendall,-0.0006522171731527804,9,3,phishing
pps,-0.05078139657814551,9,3,phishing
gini,0.005833226493967114,0,4,phishing
mutual_info,-0.0006609818439831106,0,4,phishing
f_test,0.0032189870511880603,0,4,phishing
pimp,0.0032309311424878473,0,4,phishing
shap,0.005168815952066419,0,4,phishing
pearson,0.0032189870511880603,0,4,phishing
spearman,0.0032189870511880603,0,4,phishing
kendall,0.0032189870511880603,0,4,phishing
pps,-0.05117349295882456,0,4,phishing
gini,0.00198778511526454,1,4,phishing
mutual_info,-0.005146713763913957,1,4,phishing
f_test,0.000648629385950894,1,4,phishing
pimp,0.003218318146885002,1,4,phishing
shap,-0.0006447544038082897,1,4,phishing
pearson,0.000648629385950894,1,4,phishing
spearman,0.000648629385950894,1,4,phishing
kendall,0.000648629385950894,1,4,phishing
pps,-0.049602562318434185,1,4,phishing
gini,0.0038682832262826317,2,4,phishing
mutual_info,0.0012773745979584028,2,4,phishing
f_test,0.00256716437511062,2,4,phishing
pimp,0.003856954152262171,2,4,phishing
shap,0.0012826543765167564,2,4,phishing
pearson,0.00256716437511062,2,4,phishing
spearman,0.00256716437511062,2,4,phishing
kendall,0.00256716437511062,2,4,phishing
pps,-0.046464609173660576,2,4,phishing
gini,0.0058126750314788644,3,4,phishing
mutual_info,0.004520372477196499,3,4,phishing
f_test,0.004514657510356734,3,4,phishing
pimp,0.006456972659942162,3,4,phishing
shap,0.0032333599875720154,3,4,phishing
pearson,0.004514657510356734,3,4,phishing
spearman,0.004514657510356734,3,4,phishing
kendall,0.004514657510356734,3,4,phishing
pps,-0.047864436079260164,3,4,phishing
gini,0.005814402432199994,4,4,phishing
mutual_info,0.0032263753023953345,4,4,phishing
f_test,0.0006502591632786547,4,4,phishing
pimp,0.0019600417621612465,4,4,phishing
shap,0.0006829213781880394,4,4,phishing
pearson,0.0006502591632786547,4,4,phishing
spearman,0.0006502591632786547,4,4,phishing
kendall,0.0006502591632786547,4,4,phishing
pps,-0.047044146809156806,4,4,phishing
gini,0.0025824710504389614,5,4,phishing
mutual_info,0.0019435725659553427,5,4,phishing
f_test,0.0019391314592072106,5,4,phishing
pimp,0.0012962579810376074,5,4,phishing
shap,0.0019391314592072106,5,4,phishing
pearson,0.0019391314592072106,5,4,phishing
spearman,0.0019391314592072106,5,4,phishing
kendall,0.0019391314592072106,5,4,phishing
pps,-0.05549462627057011,5,4,phishing
gini,-1.0856355265209672e-05,6,4,phishing
mutual_info,-0.0057835388138055555,6,4,phishing
f_test,-0.0038813724828294927,6,4,phishing
pimp,-0.0012949265844371949,6,4,phishing
shap,-0.0025969494900921486,6,4,phishing
pearson,-0.0038813724828294927,6,4,phishing
spearman,-0.0038813724828294927,6,4,phishing
kendall,-0.0038813724828294927,6,4,phishing
pps,-0.05339026058522489,6,4,phishing
gini,0.0038626352607977754,7,4,phishing
mutual_info,0.0006484717606780599,7,4,phishing
f_test,0.0006448776877681084,7,4,phishing
pimp,0.001288163343927451,7,4,phishing
shap,-1.5752309867611558e-07,7,4,phishing
pearson,0.0006448776877681084,7,4,phishing
spearman,0.0006448776877681084,7,4,phishing
kendall,0.0006448776877681084,7,4,phishing
pps,-0.05410789934200766,7,4,phishing
gini,0.001927361129740346,8,4,phishing
mutual_info,-7.748647987027013e-06,8,4,phishing
f_test,0.001927361129740346,8,4,phishing
pimp,0.0025707470580378367,8,4,phishing
shap,-9.381420590703904e-06,8,4,phishing
pearson,0.001927361129740346,8,4,phishing
spearman,0.001927361129740346,8,4,phishing
kendall,0.001927361129740346,8,4,phishing
pps,-0.05096242461324285,8,4,phishing
gini,0.0019339363506318819,9,4,phishing
mutual_info,0.0013132185797473106,9,4,phishing
f_test,7.415861823067971e-06,9,4,phishing
pimp,-0.0018842697713393752,9,4,phishing
shap,0.0019339363506318819,9,4,phishing
pearson,7.415861823067971e-06,9,4,phishing
spearman,7.415861823067971e-06,9,4,phishing
kendall,7.415861823067971e-06,9,4,phishing
pps,-0.05408099169281411,9,4,phishing
gini,0.003237300463866166,0,5,phishing
mutual_info,-2.994872611983279e-05,0,5,phishing
f_test,0.0038969828754931157,0,5,phishing
pimp,0.003237300463866166,0,5,phishing
shap,0.003913354839546912,0,5,phishing
pearson,0.0038969828754931157,0,5,phishing
spearman,0.0038969828754931157,0,5,phishing
kendall,0.0038969828754931157,0,5,phishing
pps,-0.04174245162183421,0,5,phishing
gini,0.0006922826922797221,1,5,phishing
mutual_info,-0.004524123637818844,1,5,phishing
f_test,-0.0019454470611008912,1,5,phishing
pimp,-0.001265960305369851,1,5,phishing
shap,0.0006922826922797221,1,5,phishing
pearson,-0.0019454470611008912,1,5,phishing
spearman,-0.0019454470611008912,1,5,phishing
kendall,-0.0019454470611008912,1,5,phishing
pps,-0.04485452378549315,1,5,phishing
gini,0.004579743047044671,2,5,phishing
mutual_info,0.003265085507202503,2,5,phishing
f_test,0.003922173704172582,2,5,phishing
pimp,0.005884289910434104,2,5,phishing
shap,0.005884289910434104,2,5,phishing
pearson,0.003922173704172582,2,5,phishing
spearman,0.003922173704172582,2,5,phishing
kendall,0.003922173704172582,2,5,phishing
pps,-0.037160579521642645,2,5,phishing
gini,0.001994964416781597,3,5,phishing
mutual_info,-0.0019325294399810122,3,5,phishing
f_test,0.0006667852011301711,3,5,phishing
pimp,0.0032950420615436293,3,5,phishing
shap,0.0032950420615436293,3,5,phishing
pearson,0.0006667852011301711,3,5,phishing
spearman,0.0006667852011301711,3,5,phishing
kendall,0.0006667852011301711,3,5,phishing
pps,-0.0500001365642202,3,5,phishing
gini,0.0012609543086297137,4,5,phishing
mutual_info,-0.003939994033871352,4,5,phishing
f_test,-0.0013008649163360753,4,5,phishing
pimp,-0.0006426166194928307,4,5,phishing
shap,-0.0013281423468649578,4,5,phishing
pearson,-0.0013008649163360753,4,5,phishing
spearman,-0.0013008649163360753,4,5,phishing
kendall,-0.0013008649163360753,4,5,phishing
pps,-0.0481512134581793,4,5,phishing
gini,0.006550219332942531,5,5,phishing
mutual_info,0.0006957556314148849,5,5,phishing
f_test,0.005890556461503937,5,5,phishing
pimp,0.004594053861344705,5,5,phishing
shap,0.005880419428313299,5,5,phishing
pearson,0.005890556461503937,5,5,phishing
spearman,0.005890556461503937,5,5,phishing
kendall,0.005890556461503937,5,5,phishing
pps,-0.04053466220062851,5,5,phishing
gini,0.0006276750919360641,6,5,phishing
mutual_info,0.0026183193644047087,6,5,phishing
f_test,0.001930087968309957,6,5,phishing
pimp,0.0013151849762924606,6,5,phishing
shap,-0.000656870693451328,6,5,phishing
pearson,0.001930087968309957,6,5,phishing
spearman,0.001930087968309957,6,5,phishing
kendall,0.001930087968309957,6,5,phishing
pps,-0.03840933120700063,6,5,phishing
gini,0.0032833056059407006,7,5,phishing
mutual_info,-0.0012383192767636553,7,5,phishing
f_test,0.00198099956230835,7,5,phishing
pimp,0.0032833056059407006,7,5,phishing
shap,9.88538264401484e-06,7,5,phishing
pearson,0.00198099956230835,7,5,phishing
spearman,0.00198099956230835,7,5,phishing
kendall,0.00198099956230835,7,5,phishing
pps,-0.05142099386051746,7,5,phishing
gini,-0.0013255348208506268,8,5,phishing
mutual_info,-0.002622604533483619,8,5,phishing
f_test,-0.002622604533483619,8,5,phishing
pimp,-0.0013563037574333414,8,5,phishing
shap,-1.4987866379656545e-05,8,5,phishing
pearson,-0.002622604533483619,8,5,phishing
spearman,-0.002622604533483619,8,5,phishing
kendall,-0.002622604533483619,8,5,phishing
pps,-0.04798840727165454,8,5,phishing
gini,0.0026043476195578563,9,5,phishing
mutual_info,-0.0012236135666963133,9,5,phishing
f_test,0.002592539917545267,9,5,phishing
pimp,0.0026043476195578563,9,5,phishing
shap,0.0019472198387786577,9,5,phishing
pearson,0.002592539917545267,9,5,phishing
spearman,0.002592539917545267,9,5,phishing
kendall,0.002592539917545267,9,5,phishing
pps,-0.045576083342264595,9,5,phishing
gini,0.0020117340667022976,0,6,phishing
mutual_info,-0.0019466910963248374,0,6,phishing
f_test,1.4411907765854437e-05,0,6,phishing
pimp,-1.290144686760808e-05,0,6,phishing
shap,-1.290144686760808e-05,0,6,phishing
pearson,1.4411907765854437e-05,0,6,phishing
spearman,1.4411907765854437e-05,0,6,phishing
kendall,1.4411907765854437e-05,0,6,phishing
pps,-0.04229420970896336,0,6,phishing
gini,0.0013377100528684238,1,6,phishing
mutual_info,0.0013377100528684238,1,6,phishing
f_test,0.0020289484061710716,1,6,phishing
pimp,0.001313383607913332,1,6,phishing
shap,0.001313383607913332,1,6,phishing
pearson,0.0020289484061710716,1,6,phishing
spearman,0.0020289484061710716,1,6,phishing
kendall,0.0020289484061710716,1,6,phishing
pps,-0.036871936288605744,1,6,phishing
gini,0.001301037888560952,2,6,phishing
mutual_info,-0.0019562056287568685,2,6,phishing
f_test,0.0019568903866407084,2,6,phishing
pimp,-0.0013100619049215556,2,6,phishing
shap,0.0012836797532984612,2,6,phishing
pearson,0.0019568903866407084,2,6,phishing
spearman,0.0019568903866407084,2,6,phishing
kendall,0.0019568903866407084,2,6,phishing
pps,-0.03306551801336244,2,6,phishing
gini,0.0013019811151897542,3,6,phishing
mutual_info,-0.0006560700411876175,3,6,phishing
f_test,0.0026290909405226603,3,6,phishing
pimp,0.0026290909405226603,3,6,phishing
shap,0.0013266927387154404,3,6,phishing
pearson,0.0026290909405226603,3,6,phishing
spearman,0.0026290909405226603,3,6,phishing
kendall,0.0026290909405226603,3,6,phishing
pps,-0.03962115851471937,3,6,phishing
gini,0.0032756790907417788,4,6,phishing
mutual_info,0.000647335622822931,4,6,phishing
f_test,0.0006356645821306017,4,6,phishing
pimp,0.0032756790907417788,4,6,phishing
shap,0.0032756790907417788,4,6,phishing
pearson,0.0006356645821306017,4,6,phishing
spearman,0.0006356645821306017,4,6,phishing
kendall,0.0006356645821306017,4,6,phishing
pps,-0.03461299847994537,4,6,phishing
gini,0.0032399209568951814,5,6,phishing
mutual_info,-1.8264548365176658e-05,5,6,phishing
f_test,1.1392776606333754e-05,5,6,phishing
pimp,-9.885284924071591e-06,5,6,phishing
shap,0.003231787970642941,5,6,phishing
pearson,1.1392776606333754e-05,5,6,phishing
spearman,1.1392776606333754e-05,5,6,phishing
kendall,1.1392776606333754e-05,5,6,phishing
pps,-0.037673769613854824,5,6,phishing
gini,0.0020521050976933797,6,6,phishing
mutual_info,-0.0006905721631093042,6,6,phishing
f_test,0.0012887948210626998,6,6,phishing
pimp,0.0012737045014876713,6,6,phishing
shap,-1.6389934109239945e-05,6,6,phishing
pearson,0.0012887948210626998,6,6,phishing
spearman,0.0012887948210626998,6,6,phishing
kendall,0.0012887948210626998,6,6,phishing
pps,-0.03384486444667767,6,6,phishing
gini,0.0006735271110667185,7,6,phishing
mutual_info,-0.0025907443772091865,7,6,phishing
f_test,-0.0018976139135032932,7,6,phishing
pimp,3.0335812244430826e-05,7,6,phishing
shap,0.0006735271110667185,7,6,phishing
pearson,-0.0018976139135032932,7,6,phishing
spearman,-0.0018976139135032932,7,6,phishing
kendall,-0.0018976139135032932,7,6,phishing
pps,-0.038283417898014926,7,6,phishing
gini,-0.001958287687430116,8,6,phishing
mutual_info,-0.0006137599549321804,8,6,phishing
f_test,-1.2243163815206515e-05,8,6,phishing
pimp,-0.003860386409830885,8,6,phishing
shap,-0.0005569371941187562,8,6,phishing
pearson,-1.2243163815206515e-05,8,6,phishing
spearman,-1.2243163815206515e-05,8,6,phishing
kendall,-1.2243163815206515e-05,8,6,phishing
pps,-0.04226571512571309,8,6,phishing
gini,0.0019484623873422535,9,6,phishing
mutual_info,0.000678821794455331,9,6,phishing
f_test,0.002592745147957265,9,6,phishing
pimp,-0.0006884518149781194,9,6,phishing
shap,0.0006441179715408474,9,6,phishing
pearson,0.002592745147957265,9,6,phishing
spearman,0.002592745147957265,9,6,phishing
kendall,0.002592745147957265,9,6,phishing
pps,-0.039769242380676695,9,6,phishing
gini,0.0026609962542132326,0,7,phishing
mutual_info,0.0032663245598347768,0,7,phishing
f_test,0.0039132963593484504,0,7,phishing
pimp,0.001973204358945546,0,7,phishing
shap,0.0026609962542132326,0,7,phishing
pearson,0.0039132963593484504,0,7,phishing
spearman,0.0039132963593484504,0,7,phishing
kendall,0.0039132963593484504,0,7,phishing
pps,-0.04125095410301127,0,7,phishing
gini,0.001310121998553626,1,7,phishing
mutual_info,-0.007118510298108505,1,7,phishing
f_test,1.7159392442511745e-06,1,7,phishing
pimp,0.0006532246332715541,1,7,phishing
shap,0.0026054820530472256,1,7,phishing
pearson,1.7159392442511745e-06,1,7,phishing
spearman,1.7159392442511745e-06,1,7,phishing
kendall,1.7159392442511745e-06,1,7,phishing
pps,-0.04394393106327277,1,7,phishing
gini,0.0006473496631771436,2,7,phishing
mutual_info,-0.009057551412021914,2,7,phishing
f_test,-0.0025971605839185674,2,7,phishing
pimp,0.0006516061751542512,2,7,phishing
shap,0.0006646292550529509,2,7,phishing
pearson,-0.0025971605839185674,2,7,phishing
spearman,-0.0025971605839185674,2,7,phishing
kendall,-0.0025971605839185674,2,7,phishing
pps,-0.04074231781746673,2,7,phishing
gini,2.3171117212505976e-05,3,7,phishing
mutual_info,6.219297373100119e-06,3,7,phishing
f_test,0.0026075419322364457,3,7,phishing
pimp,0.0032483578097697308,3,7,phishing
shap,0.0006532021959195777,3,7,phishing
pearson,0.0026075419322364457,3,7,phishing
spearman,0.0026075419322364457,3,7,phishing
kendall,0.0026075419322364457,3,7,phishing
pps,-0.04137085650857619,3,7,phishing
gini,0.0013169900502536525,4,7,phishing
mutual_info,-0.003284041012493355,4,7,phishing
f_test,-0.0013150584567204193,4,7,phishing
pimp,1.4411907765854437e-05,4,7,phishing
shap,0.0013169900502536525,4,7,phishing
pearson,-0.0013150584567204193,4,7,phishing
spearman,-0.0013150584567204193,4,7,phishing
kendall,-0.0013150584567204193,4,7,phishing
pps,-0.0460438859265222,4,7,phishing
gini,0.004578512862870365,5,7,phishing
mutual_info,0.001320106120973108,5,7,phishing
f_test,0.0039098965548050035,5,7,phishing
pimp,0.0039098965548050035,5,7,phishing
shap,0.004578512862870365,5,7,phishing
pearson,0.0039098965548050035,5,7,phishing
spearman,0.0039098965548050035,5,7,phishing
kendall,0.0039098965548050035,5,7,phishing
pps,-0.039345848680199635,5,7,phishing
gini,0.0026512262607005788,6,7,phishing
mutual_info,0.003298086745399109,6,7,phishing
f_test,0.0032703091321248934,6,7,phishing
pimp,0.002621490646221636,6,7,phishing
shap,0.00326406953453251,6,7,phishing
pearson,0.0032703091321248934,6,7,phishing
spearman,0.0032703091321248934,6,7,phishing
kendall,0.0032703091321248934,6,7,phishing
pps,-0.04152690643827439,6,7,phishing
gini,0.004593673978821489,7,7,phishing
mutual_info,0.004581650525040892,7,7,phishing
f_test,0.001330070256458482,7,7,phishing
pimp,0.002622075296776938,7,7,phishing
shap,0.004593673978821489,7,7,phishing
pearson,0.001330070256458482,7,7,phishing
spearman,0.001330070256458482,7,7,phishing
kendall,0.001330070256458482,7,7,phishing
pps,-0.03809662695705274,7,7,phishing
gini,0.0006558506952940579,8,7,phishing
mutual_info,-0.001979896144907789,8,7,phishing
f_test,-2.034760328184504e-05,8,7,phishing
pimp,0.0006558506952940579,8,7,phishing
shap,1.2435538335520135e-05,8,7,phishing
pearson,-2.034760328184504e-05,8,7,phishing
spearman,-2.034760328184504e-05,8,7,phishing
kendall,-2.034760328184504e-05,8,7,phishing
pps,-0.03871237873185618,8,7,phishing
gini,-0.0013018902049877212,9,7,phishing
mutual_info,-0.003246651221088692,9,7,phishing
f_test,-0.0012852186870550009,9,7,phishing
pimp,-0.0012922766922907059,9,7,phishing
shap,-0.0012766579552913049,9,7,phishing
pearson,-0.0012852186870550009,9,7,phishing
spearman,-0.0012852186870550009,9,7,phishing
kendall,-0.0012852186870550009,9,7,phishing
pps,-0.04511751215067583,9,7,phishing
gini,0.002597466667345394,0,8,phishing
mutual_info,0.0019444225363298706,0,8,phishing
f_test,0.0032507938127954716,0,8,phishing
pimp,0.0025905764709290846,0,8,phishing
shap,0.002597466667345394,0,8,phishing
pearson,0.0032507938127954716,0,8,phishing
spearman,0.0032507938127954716,0,8,phishing
kendall,0.0032507938127954716,0,8,phishing
pps,-0.03836722962461614,0,8,phishing
gini,0.0032366252802795703,1,8,phishing
mutual_info,0.002599346441081618,1,8,phishing
f_test,0.0012883246573296425,1,8,phishing
pimp,0.0032366252802795703,1,8,phishing
shap,0.0025851229132576314,1,8,phishing
pearson,0.0012883246573296425,1,8,phishing
spearman,0.0012883246573296425,1,8,phishing
kendall,0.0012883246573296425,1,8,phishing
pps,-0.04355540717538697,1,8,phishing
gini,0.003904728132388513,2,8,phishing
mutual_info,-0.001924704598945004,2,8,phishing
f_test,0.00261109444700236,2,8,phishing
pimp,0.0045574582329444,2,8,phishing
shap,0.0013396258756508406,2,8,phishing
pearson,0.00261109444700236,2,8,phishing
spearman,0.00261109444700236,2,8,phishing
kendall,0.00261109444700236,2,8,phishing
pps,-0.037081868771807636,2,8,phishing
gini,-1.7402473452277079e-06,3,8,phishing
mutual_info,-0.005152744487344485,3,8,phishing
f_test,-0.000650629786749457,3,8,phishing
pimp,-1.7402473452277079e-06,3,8,phishing
shap,-1.7402473452277079e-06,3,8,phishing
pearson,-0.000650629786749457,3,8,phishing
spearman,-0.000650629786749457,3,8,phishing
kendall,-0.000650629786749457,3,8,phishing
pps,-0.04408814653181625,3,8,phishing
gini,0.0025966153781138424,4,8,phishing
mutual_info,0.0025937537998257376,4,8,phishing
f_test,0.0012968768999126468,4,8,phishing
pimp,0.0012968768999126468,4,8,phishing
shap,0.0006590959787176054,4,8,phishing
pearson,0.0012968768999126468,4,8,phishing
spearman,0.0012968768999126468,4,8,phishing
kendall,0.0012968768999126468,4,8,phishing
pps,-0.042152447058564024,4,8,phishing
gini,0.0026116729326235433,5,8,phishing
mutual_info,-0.0006431072005196325,5,8,phishing
f_test,0.0032543081756915004,5,8,phishing
pimp,0.0026116729326235433,5,8,phishing
shap,0.0026060869989450453,5,8,phishing
pearson,0.0032543081756915004,5,8,phishing
spearman,0.0032543081756915004,5,8,phishing
kendall,0.0032543081756915004,5,8,phishing
pps,-0.04163694962343001,5,8,phishing
gini,0.0019263907165685268,6,8,phishing
mutual_info,-0.00389281021308141,6,8,phishing
f_test,-2.3712069465942065e-05,6,8,phishing
pimp,0.0019263907165685268,6,8,phishing
shap,0.0019263907165685268,6,8,phishing
pearson,-2.3712069465942065e-05,6,8,phishing
spearman,-2.3712069465942065e-05,6,8,phishing
kendall,-2.3712069465942065e-05,6,8,phishing
pps,-0.04745436270529513,6,8,phishing
gini,0.003236866743251632,7,8,phishing
mutual_info,0.0012989250680397468,7,8,phishing
f_test,0.0012989250680397468,7,8,phishing
pimp,0.0026047403824835946,7,8,phishing
shap,0.0013145628972413004,7,8,phishing
pearson,0.0012989250680397468,7,8,phishing
spearman,0.0012989250680397468,7,8,phishing
kendall,0.0012989250680397468,7,8,phishing
pps,-0.037046479411031785,7,8,phishing
gini,-0.0012942637621363717,8,8,phishing
mutual_info,-0.0038727974847664326,8,8,phishing
f_test,1.5568253852515923e-05,8,8,phishing
pimp,-0.0019348744236128423,8,8,phishing
shap,3.6964641569880996e-06,8,8,phishing
pearson,1.5568253852515923e-05,8,8,phishing
spearman,1.5568253852515923e-05,8,8,phishing
kendall,1.5568253852515923e-05,8,8,phishing
pps,-0.050489022657146054,8,8,phishing
gini,0.005861037459290008,9,8,phishing
mutual_info,-0.001957498935326152,9,8,phishing
f_test,0.00716506426587471,9,8,phishing
pimp,0.005873063559202363,9,8,phishing
shap,0.004569895257628964,9,8,phishing
pearson,0.00716506426587471,9,8,phishing
spearman,0.00716506426587471,9,8,phishing
kendall,0.00716506426587471,9,8,phishing
pps,-0.03192823100770714,9,8,phishing
gini,0.0026175944646202876,0,9,phishing
mutual_info,0.0,0,9,phishing
f_test,0.0026411776477304194,0,9,phishing
pimp,0.00392639169693032,0,9,phishing
shap,0.0013458107723445245,0,9,phishing
pearson,0.0026411776477304194,0,9,phishing
spearman,0.0026411776477304194,0,9,phishing
kendall,0.0026411776477304194,0,9,phishing
pps,-0.04070880887252504,0,9,phishing
gini,-0.005842478684413566,1,9,phishing
mutual_info,-0.005220630597206788,1,9,phishing
f_test,-0.003921313564789752,1,9,phishing
pimp,-0.005865476630340982,1,9,phishing
shap,-0.0032428064808877055,1,9,phishing
pearson,-0.003921313564789752,1,9,phishing
spearman,-0.003921313564789752,1,9,phishing
kendall,-0.003921313564789752,1,9,phishing
pps,-0.04888711408562174,1,9,phishing
gini,0.0,2,9,phishing
mutual_info,0.0,2,9,phishing
f_test,-1.2514941827412862e-05,2,9,phishing
pimp,0.0006241643735225288,2,9,phishing
shap,-1.2514941827412862e-05,2,9,phishing
pearson,-1.2514941827412862e-05,2,9,phishing
spearman,-1.2514941827412862e-05,2,9,phishing
kendall,-1.2514941827412862e-05,2,9,phishing
pps,-0.045328635081555824,2,9,phishing
gini,0.00455195827420618,3,9,phishing
mutual_info,0.0006416504685826663,3,9,phishing
f_test,0.0019571960157152013,3,9,phishing
pimp,0.0019777417285486987,3,9,phishing
shap,-0.0006385704042469742,3,9,phishing
pearson,0.0019571960157152013,3,9,phishing
spearman,0.0019571960157152013,3,9,phishing
kendall,0.0019571960157152013,3,9,phishing
pps,-0.039050785716732817,3,9,phishing
gini,0.004636296893060665,4,9,phishing
mutual_info,0.00261720514524999,4,9,phishing
f_test,0.002637764391953068,4,9,phishing
pimp,0.0019892878261500435,4,9,phishing
shap,0.0019892878261500435,4,9,phishing
pearson,0.002637764391953068,4,9,phishing
spearman,0.002637764391953068,4,9,phishing
kendall,0.002637764391953068,4,9,phishing
pps,-0.040992570746273826,4,9,phishing
gini,0.003919571387719367,5,9,phishing
mutual_info,0.0013348055143433957,5,9,phishing
f_test,0.0026130475918129115,5,9,phishing
pimp,0.003919571387719367,5,9,phishing
shap,0.0026130475918129115,5,9,phishing
pearson,0.0026130475918129115,5,9,phishing
spearman,0.0026130475918129115,5,9,phishing
kendall,0.0026130475918129115,5,9,phishing
pps,-0.04610306838815614,5,9,phishing
gini,-0.0032866512958497074,6,9,phishing
mutual_info,-0.006460498480087118,6,9,phishing
f_test,-0.004550713979862175,6,9,phishing
pimp,-0.005178142275057307,6,9,phishing
shap,-0.007146974990780652,6,9,phishing
pearson,-0.004550713979862175,6,9,phishing
spearman,-0.004550713979862175,6,9,phishing
kendall,-0.004550713979862175,6,9,phishing
pps,-0.05036918825614112,6,9,phishing
gini,0.003914979132700891,7,9,phishing
mutual_info,0.0006755606355166588,7,9,phishing
f_test,0.0006755606355166588,7,9,phishing
pimp,0.003266545476131366,7,9,phishing
shap,0.003914979132700891,7,9,phishing
pearson,0.0006755606355166588,7,9,phishing
spearman,0.0006755606355166588,7,9,phishing
kendall,0.0006755606355166588,7,9,phishing
pps,-0.04337334095998657,7,9,phishing
gini,0.0006675620526870318,8,9,phishing
mutual_info,-7.993182949972422e-06,8,9,phishing
f_test,-0.0006480834818010095,8,9,phishing
pimp,0.0019730585118020727,8,9,phishing
shap,0.0006675620526870318,8,9,phishing
pearson,-0.0006480834818010095,8,9,phishing
spearman,-0.00063793440642812,8,9,phishing
kendall,-0.0006480834818010095,8,9,phishing
pps,-0.04667088172620726,8,9,phishing
gini,1.2995710776175784e-05,9,9,phishing
mutual_info,-0.0026005612121782207,9,9,phishing
f_test,0.00065668936733565,9,9,phishing
pimp,-0.0006071244396714803,9,9,phishing
shap,-0.0006420899578644113,9,9,phishing
pearson,0.00065668936733565,9,9,phishing
spearman,0.00065668936733565,9,9,phishing
kendall,0.00065668936733565,9,9,phishing
pps,-0.045404282665708395,9,9,phishing
